,index,title,caption,combined_caption_title,Label
3034,3035,"UVZ, Punj Corp tie up to service T-72, T-90 tanks of Indian Army","UVZ, which makes main battle tanks, has also appointed PCPL as its sole representative to undertake the repair and maintenance work in India.","UVZ, Punj Corp tie up to service T-72, T-90 tanks of Indian Army.UVZ, which makes main battle tanks, has also appointed PCPL as its sole representative to undertake the repair and maintenance work in India.",0
3035,3036,Vanguard Makes Changes To Two Active Equity Funds,,Vanguard Makes Changes To Two Active Equity Funds,0
3036,3037,Veteran rock star Neil Young to launch PonoPlayer on Kickstarter,,,0
3037,3038,Veteran TV Exec Stepping Down -- She's Been Called the Most Powerful ...,,,1
3038,3039,Video Footage Shows Justin Bieber Swearing At Female Court Reporter,,,0
3039,3040,VIDEO Justin Bieber and Selena Gomez sexy dance to Ordinary People,,,0
3040,3041,Video of Justin Bieber Giving a Deposition Is So Disrespectful Even TMZ Is ...,,,0
3041,3042,Video! The Selena Gomez Question That Set Justin Bieber Off,,,0
3042,3043,VIDEO: Bachelor Juan Pablo Galavis Broke and Living with His Parents!,,,0
3043,3044,Video: Check out Justin Bieber's belligerent deposition,,,0
3044,3045,VIDEO: First Look - Shailene Woodley in New DIVERGENT Preview Clips,,,0
3045,3046,VIDEO: Game Of Thrones season 4 trailer is EPIC,,,1
3046,3047,VIDEO: Game of Thrones season four new trailer airs - and it looks amazing!,,,0
3047,3048,Video: Girls' Lena Dunham gets naked on SNL,,,0
3048,3049,VIDEO: Here's What Usually Happens in The Bachelor Finale,,,0
3049,3050,Video: Justin Bieber Acts Like A Total Jerk During Deposition,,,0
3050,3051,VIDEO: Justin Bieber cops attitude with lawyer in deposition,,,0
3051,3052,"Video: Justin Bieber dedicates song to his ""baby"" Selena Gomez as pair appear ...",,,1
3052,3053,VIDEO: Justin Bieber Hurls F-Bomb at Court Reporter During Heated Deposition,,,0
3053,3054,VIDEO: Justin Bieber rolls his eyes and refuses to answer questions on law suit,,,0
3054,3055,VIDEO: Justin Bieber the brat's latest video Ã¢â¬Â¦ arguing with lawyer in paparazzo ...,,,0
3055,3056,VIDEO: Justin Bieber's SHOCKING bratty behaviour exposed as deposition ...,,,0
3056,3057,Video: Justin Bieber's surprise SXSW performance at beer garden for crowd of 100,,,1
3057,3058,VIDEO: Lena Dunham gets naked for Saturday Night Live,,,0
3058,3059,VIDEO: Lena Dunham Takes on SNL - Watch Highlight's from Last Night's Show!,,,0
3059,3060,VIDEO: Noah Trailer Is An Epic Blast of God's Watery Wrath,,,1
3060,3061,"VIDEO: Pregnant Scarlett Johansson Will Be A Ã¢â¬ÅWonderfulÃ¢â¬Â Mom, Says Pal Jon ...",,,0
3061,3062,Video: Secrets rule Westeros in new 'Games of Thrones' trailer,,,0
3062,3063,Video: See the Justin Bieber deposition leaked to the Internet,,,0
3063,3064,VIDEO: Sheryl Sandberg: I'm Not Running for Office,,,0
3064,3065,VIDEO: Stacy Keibler Marries Tech Entrepreneur Jared Pobre,,,1
3065,3066,VIDEO: Why Is Beyonce Trying to Ban the Word 'Bossy'?,,,0
3066,3067,VIDEOS: 4 Brattiest moments from Justin Bieber's deposition,,,0
3067,3068,Videos: Lena Dunham Shines As Herself On Saturday Night Live,,,1
3068,3069,View: Indian investors in search of a guardian angel,Banks on-lend customer deposits to industrial and consumer borrowers.,View: Indian investors in search of a guardian angel.Banks on-lend customer deposits to industrial and consumer borrowers.,0
3069,3070,Visionary Old Man Neil Young's New Trick: Pono,,,1
3070,3071,Vogel. #fired,,Vogel. #fired,0
3071,3072,Voices: The weird and wonderful ways of SXSW,,,0
3072,3073,VOK DAMS to Relaunch U.S. Operations in Philadelphia,,VOK DAMS to Relaunch U.S. Operations in Philadelphia,0
3073,3074,War of Words? Miley Cyrus and Katy Perry's Twitter Feud,,,0
3074,3075,Was That Molestation Joke Lena Dunham's First Real Misstep? Well Handled.,,,0
3075,3076,"Watch as Justin Bieber, Selena Gomez reunite, steam up a dance floor",,,0
3076,3077,Watch Jon Favreau Get Back To His Comedy And Fat Guy Roots In This New ...,,,1
3077,3078,Watch Justin Bieber Act Like A Jerk In His Deposition,,,0
3078,3079,Watch Justin Bieber act like a smug fool in court during four-hour deposition,,,0
3079,3080,Watch Justin Bieber and Selena Gomez get up close and personal as they ...,,,1
3080,3081,Watch Justin Bieber and Selena Gomez get up close and personal as they share ...,,,1
3081,3082,WATCH Justin Bieber and Selena Gomez Hot Half-Naked Sexy Dancing Video,,,0
3082,3083,Watch Justin Bieber Confuse the Words Detrimental and Instrumental During a ...,,,0
3083,3084,"Watch Justin Bieber Confused, Angry And Insolent At His Deposition",,,0
3084,3085,Watch Justin Bieber Throw Selena Gomez Against The Wall In Uber Sexy Dance!,,,0
3085,3086,WATCH Justin Bieber's Deposition Videos in Photog Attack Case: Arrogant and ...,,,0
3086,3087,Watch Justin Bieber's Surprise SXSW Performance,,,0
3087,3088,Watch Lena Dunham join the Scandal team in a hilarious Saturday Night Live ...,,,1
3088,3089,Watch Lena play Eve,,,0
3089,3090,Watch Lindsay Lohan Docu-Series Online: Oprah Winfrey Asks Lohan If She's ...,,,0
3090,3091,Watch Now: 'We Can Avenge Them!' New Game Of Thrones Season 4 Trailer ...,,,0
3091,3092,Watch Ria Eaton on 'The Voice' Sing 'Cups (When I'm Gone)' [Video],,,0
3092,3093,"Watch 'Secrets', The New Game of Thrones Season 4 Trailer",,,0
3093,3094,Watch The Ark Knight Rise in new Noah clip,,,0
3094,3095,Watch The Bachelor Finale Live Online: Live Streaming Video Of Juan Pablo's ...,,,0
3095,3096,Watch The Bachelor finale tonight at 7 p.m.,,,0
3096,3097,"Watch The Bachelor Juan Pablo Galavis Finale Online, Live Stream: ABC ...",,,0
3097,3098,"Watch 'The Bachelor' Season 18 Finale, Live Stream Online! Will Juan Pablo ...",,,0
3098,3099,Watch the Latest Game of Thrones Trailer,,,0
3099,3100,Watch The National Perform On SNL,,,0
3100,3101,Watch The National Play SNL With Lena Dunham,,,0
3101,3102,"Watch the New Game of Thrones Trailer, Now With More Dragons (VIDEO)",,,0
3102,3103,Watch This If You Liked:,,,0
3103,3104,Watch: a new trailer for Game of Thrones,,,0
3104,3105,WATCH: 'Best of' Bieber's deposition,,,0
3105,3106,WATCH: Beyonce and other stars seek to empower women in new campaign,,,1
3106,3107,"WATCH: Beyonce, Jennifer Garner Film PSA to Ban the Word 'Bossy'",,,0
3107,3108,WATCH: Bieber exposed! Justin drops pants in jail for urine sample,,,0
3108,3109,Watch: Emma Watson Introduces New 'Noah' Trailer,,,1
3109,3110,"Watch: First Clip & New Featurette For 'Noah,' Darren Aronofsky Talks ...",,,1
3110,3111,Watch: First Clip from Darren Aronofsky's 'Noah',,,0
3111,3112,WATCH: Justin Bieber And Selena Gomez Dance Together And SXSW ...,,,0
3112,3113,WATCH: Justin Bieber and Selena Gomez Get Hot and Heavy On the Dance Floor,,,0
3113,3114,WATCH: Justin Bieber And Selena Gomez Sexy Dancing On Instagram,,,0
3114,3115,Watch: Justin Bieber behave like the biggest brat in the world in court,,,0
3115,3116,WATCH: Justin Bieber Drops F-Bomb on Court Reporter in Deposition Video,,,0
3116,3117,Watch: Justin Bieber's bratty whinefest,,,0
3117,3118,WATCH: Justin Dirty Dances With Selena,,,0
3118,3119,Watch: Lena Dunham Commits Very Naked 'Original Sin' In SNL's Adam And ...,,,0
3119,3120,Watch: New Trailer For 'Game Of Thrones' Season 4 Plus Plot Details For First ...,,,1
3120,3121,Watch: New Trailer For 'Noah' As Darren Aronofsky Talks Final Cut,,,1
3121,3122,Watch: Now Playing: RTÃâ° TEN Find out what's in store from the new sci-fi movie ...,,,0
3122,3123,WATCH: Secrets Of 'Game Of Thrones' Season 4,,,0
3123,3124,WATCH: The REAL Justin Bieber,,,0
3124,3125,Wearable Tech Is the New Social at SXSW,,,1
3125,3126,Wednesday Will Be Observed As A National Day To Prevent Teen Pregnancy In ...,,,0
3126,3127,Well that was fast! Stacy Keibler goes from Miss to Mrs. | DailyDish,,,0
3127,3128,Wellness technologies feature at SXSW 2014,,,0
3128,3129,What Ã¢â¬ÅChanged DramaticallyÃ¢â¬Â for Juan Pablo Galavis and Nikki Ferrell?,,,0
3129,3130,What Did That Yellow Tie Really Mean? True Detective Costumes Explained.,,,0
3130,3131,What Do Selena Gomez's Parents Think of Justin Bieber? (VIDEO),,,0
3131,3132,What Key Advice Did J-Law Give 'Divergent' Star?,,,0
3132,3133,"What Kids Actually Think About Sheryl Sandberg, Leaning In, and 'Ban Bossy'",,,0
3133,3134,"What the hell kind of ending was that, True Detective?",,,0
3134,3135,What These 3 Influential Women Want Girls Everywhere to Know,,,0
3135,3136,What To Expect From Jon Favreau's New Movie 'Chef',,,0
3136,3137,What to watch tonight: 'Believe' series premiere,,,0
3137,3138,What True Detective's Critics Miss About the Finale,,,0
3138,3139,What Was Juan Pablo Galavis's Offensive Comment to Clare Crawley? Exclusive,,,0
3139,3140,What Your Favorite Real Housewives Of New York City Cast Member Says ...,,,0
3140,3141,What's Cooking: Celebrate St. Patrick's Day with some twists on traditional ...,,,0
3141,3142,What's going on with Ã¢â¬ÅTrue DetectiveÃ¢â¬Â Season 2?,,,0
3142,3143,When Does The Real Housewives of Orange County Season 9 Premiere?,,,0
3143,3144,When Seth Met Zac: Love or Hate at First Sight?,,,0
3144,3145,"When smartphone is near, parenting may falter",,,0
3145,3146,Where Do You Go for Authentic Irish Cuisine in Boston?,,,0
3146,3147,Where To Find Irish Whiskeys In Honolulu Bars,,,0
3147,3148,Where's A Maid To Clean This Up?! Justin Bieber Subpoenaed To Testify In ...,,,0
3148,3149,Which Bachelors Did NOT Propose in the Finale?,,,0
3149,3150,Which Celeb Had the Coolest SXSW Style? Vote!,,,0
3150,3151,Which Musician Makes the Most Money?,,,0
3151,3152,Which Pulpy Genre Should True Detective Plunder for Season Two?,,,0
3152,3153,Who Do You Want to Win The Bachelor 2014 Tonight?,,,0
3153,3154,Who Got Juan Pablo's Final Rose?,,,0
3154,3155,Who Has The Best Deposition Video: Justin Bieber or Lil Wayne?,,,0
3155,3156,"Who Is Stacy Keibler's New Husband, Jared Pobre?",,,1
3156,3157,Who Joined Taylor Swift in Billboard's List of Top Music Moneymakers?,,,0
3157,3158,Who Needs Jamie Dornan? Divergent's Shailene Woodley On Her 'Crazy ...,,,0
3158,3159,Who said it: Lena Dunham or her 'Girls' character Hannah?,,,0
3159,3160,Who Wins the Bachelor 2014: Did Juan Pablo Get Engaged to Nikki?,,,0
3160,3161,Who Wins the Bachelor 2014: RealitySteve Reveals Who Juan Pablo Picks,,,0
3161,3162,Who Wins The Bachelor Tonight: Bachelor Finale Spoilers Reveal 2014 Winner!,,,0
3162,3163,Who Won The Bachelor 2014 Season 18? Did Juan Pablo Propose?,,,0
3163,3164,Who Won The Bachelor 2014 Tonight? Season 18,,,0
3164,3165,Who Won The Bachelor 2014: Who Did Juan Pablo Pick (Was Reality Steve ...,,,0
3165,3166,Who Won 'The Bachelor' 2014? Did Juan Pablo Choose Clare or Nikki?!,,,0
3166,3167,Who's Paddy?,,,0
3167,3168,"Who's Your Favorite Bachelor of All Time? Rank 'Em, Folks!",,,0
3168,3169,Why BeyoncÃÂ© And Victoria Beckham Want To Ban 'Bossy',,,0
3169,3170,Why Clare Crawley Will NOT Win The Bachelor 2014,,,0
3170,3171,Why did Miley Cyrus perform in her underwear? She was running late...,,,0
3171,3172,Why 'Divergent' Star Shailene Woodley Doesn't Own a Cell Phone,,,0
3172,3173,"Why do Beyonce, Jennifer Garner and Jane Lynch want us to ban this word?",,,0
3173,3174,Why I Can't Lean In to Ban Bossy,,,0
3174,3175,"Why I Root for Lindsay Lohan's Success, on OWN and Beyond",,,0
3175,3176,Why I Turned Down 'Fifty Shades of Grey' Ã¢â¬â Shailene Woodley Tells All!,,,0
3176,3177,Why Juan Pablo Galavis Should Pick Clare Crawley in the Bachelor 2014 Finale,,,0
3177,3178,Why Juan Pablo Galavis Should Pick Nikki Ferrell in the Bachelor 2014 Finale,,,0
3178,3179,Why Justin Bieber Was So Defensive About Selena Gomez in His Deposition ...,,,0
3179,3180,Why last night's HBO Go crash should scare WWE,,,0
3180,3181,Why Nandan Nilekani needs to quickly go through Vishal Sikka's client list,SikkaÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s personal connections with high-ranking corporate executives across the world were a key factor in his appointment as Infosys CEO.,Why Nandan Nilekani needs to quickly go through Vishal Sikka's client list.SikkaÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s personal connections with high-ranking corporate executives across the world were a key factor in his appointment as Infosys CEO.,0
3181,3182,Why Nikki Ferrell Should NOT Win the Bachelor 2014,,,0
3182,3183,"Why Powerful Women Want to Ban the B-Word. (No, Not That One.)",,,0
3183,3184,Why Shailene Woodley Doesn't Have a Cell Phone,,,0
3184,3185,Why Shailene Woodley Would Definitely Win a Celebrity Version of 'Survivor',,,0
3185,3186,Why Sheryl Sandberg Wants to Ban the Word 'Bossy',,,0
3186,3187,Why Sheryl Sandberg Wants Us To #BanBossy,,,0
3187,3188,Why Won't Disney's Anne Sweeney Lean In? Women and Leadership Dilemmas,,,0
3188,3189,Why you might see people carrying rifles Wednesday during SXSW,,,0
3189,3190,Why Your Band Won't Break Out at SXSW,,,0
3190,3191,Why Your Smartphone May Make You a Bad Parent,,,0
3191,3192,Will a 'Mean Girls' reunion happen? Lindsay Lohan weighs in,,,0
3192,3193,Will Lindsay Lohan's New Reality Show Destroy Her Career?,,,0
3193,3194,Will Neil Young Usher In The Next Breakthrough In The Music Listening ...,,,0
3194,3195,Will 'Noah' Movie Controversy Lead to Box Office Troubles?,,,0
3195,3196,Will Prince Harry Propose To Girlfriend Cressida Bonas This Year?,,,0
3196,3197,Will Russell Crowe's biblical epic Noah sink with audiences?,,,1
3197,3198,Wipro CEO Abidali Neemuchwala draws $1.8 million pay package,"The salaries of WiproÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s top executives compare favorably with most other peers in IndiaÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s $160-billion IT industry, with the exception of Infosys where CEO Vishal Sikka.","Wipro CEO Abidali Neemuchwala draws $1.8 million pay package.The salaries of WiproÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s top executives compare favorably with most other peers in IndiaÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s $160-billion IT industry, with the exception of Infosys where CEO Vishal Sikka.",0
3198,3199,Women breaking up the 'bromance' at South by Southwest,,,0
3199,3200,Wondering if you want to watch Noah? Check out this first clip!,,,0
3200,3201,"Wyoming County woman selected for ""Team Shakira"" on ""The Voice""",,,0
3201,3202,Xerox ends agreement with Japan's Fujifilms,"The deal was meant to be part of a restructuring that, along with other reforms, would save the companies an estimated $1.7 billion a year by 2022.","Xerox ends agreement with Japan's Fujifilms.The deal was meant to be part of a restructuring that, along with other reforms, would save the companies an estimated $1.7 billion a year by 2022.",0
3202,3203,"Yes, Lena Dunham got naked on 'SNL'",,,0
3203,3204,You Can Now Watch House of Cards Without Netflix Subscription,,,0
3204,3205,You Need #legal Advice concerning a #divorce but you don't want to be ripped off #attorneys fees... http:// fb.me/1CUSri4EM,,You Need #legal Advice concerning a #divorce but you don't want to be ripped off #attorneys fees... http:// fb.me/1CUSri4EM,0
3205,3206,Your cell phone is making you a lousy parent,,,0
3206,3207,You're Invited! Join Us at Our Special POPSUGAR Screening of Divergent!,,,0
3207,3208,You're Not the Ã¢â¬ÅBossyÃ¢â¬Â of Me: Sheryl Sandberg Seeks to Ban Word Aimed to ...,,,0
3208,3209,"You're The Boss: Girl Scouts, LeanIn Vow To Ban 'Bossy'",,,0
3209,3210,You've Never Seen Lena Dunham Like This Before! The #1 Girl Goes Total ...,,,0
3210,3211,Zac Efron - Zac Efron Open To High School Musical Return,,,1
3211,3212,Zac Efron - Zac Efron 'thinking about' High School Musical reunion film,,,0
3212,3213,"Zac Efron at SXSW: ""Seth Rogen Was Sort of My God As a Teenager""",,,1
3213,3214,"Zac Efron Brings The Heat To SXSW Alongside His Boys, Seth Rogen & Dave ...",,,0
3214,3215,Zac Efron Causes a Stir at LAX,,,0
3215,3216,Zac Efron Confirms a High School Music Reunion May Happen! (VIDEO),,,0
3216,3217,Zac Efron Confirms He Is Eager For 'High School Musical' Reunion Movie,,,0
3217,3218,Zac Efron feels blessed while promoting 'Neighbors' at SXSW,,,0
3218,3219,Zac Efron feels he's blessed,,,0
3219,3220,Zac Efron feels he's blessed at 'Neighbors' premiere,,,0
3220,3221,Zac Efron hints at a 'High School Musical' reunion movie,,,0
3221,3222,Zac Efron hits SXSW festival with fellow fit person Dave Franco to promote film ...,,,0
3222,3223,Zac Efron Is '100 Percent' Up for a 'HSM' Reunion,,,0
3223,3224,Zac Efron is '100 Percent' Up for HIGH SCHOOL MUSICAL Reunion,,,0
3224,3225,Zac Efron is generally a good looking guy but the actor is especially hot when he ...,,,0
3225,3226,Zac Efron Is Totally Ready For A Fourth <em>High School Musical</em> Movie,,,0
